runs_last5,sr_last5,venue_avg_runs,career_avg,career_sr,next_match_runs
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,5.0
8.0,97.9090909090909,23.75,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,13.0
25.4,124.9710144927536,14.0,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,14.0
30.4,109.81329301163632,23.75,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,4.0
5.2,71.66666666666667,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,15.0
28.8,146.26923076923077,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
20.0,83.33333333333334,9.0,18.114285714285714,112.42701088150271,8.0
